Country,Date,Total_Cases,Total_Deaths,New_Cases,Rolling_Avg,is_outbreak,Lag_1,Lag_2,Lag_3,Rolling_Max,Rolling_Std,Rate_of_Change,Month,Week_of_Year,Season,Country_Code
Liberia,2015-07-23,7.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,7,30,2,2
Liberia,2015-07-24,7.0,2.0,0.0,2665.0,0,0.0,0.0,10660.0,10660.0,5330.0,0.0,7,30,2,2
Liberia,2015-07-24,10666.0,4806.0,10659.0,2664.75,1,0.0,0.0,0.0,10659.0,5329.5,10.0,7,30,2,2
Liberia,2015-07-27,10666.0,4806.0,0.0,2664.75,0,10659.0,0.0,0.0,10659.0,5329.5,-1.0,7,31,2,2
Liberia,2015-07-27,7.0,2.0,0.0,2664.75,0,0.0,10659.0,0.0,10659.0,5329.5,0.0,7,31,2,2
Liberia,2015-07-28,10666.0,4806.0,10659.0,5329.5,0,0.0,0.0,10659.0,10659.0,6153.9765192922205,10.0,7,31,2,2
Liberia,2015-07-28,7.0,2.0,0.0,2664.75,0,10659.0,0.0,0.0,10659.0,5329.5,-1.0,7,31,2,2
Liberia,2015-07-29,10666.0,4806.0,10659.0,5329.5,0,0.0,10659.0,0.0,10659.0,6153.9765192922205,10.0,7,31,2,2
Liberia,2015-07-29,6.0,2.0,0.0,5329.5,0,10659.0,0.0,10659.0,10659.0,6153.9765192922205,-1.0,7,31,2,2
Liberia,2015-07-30,6.0,2.0,0.0,2664.75,0,0.0,10659.0,0.0,10659.0,5329.5,0.0,7,31,2,2
Liberia,2015-07-30,10666.0,4806.0,10660.0,5329.75,1,0.0,0.0,10659.0,10660.0,6154.26520796756,10.0,7,31,2,2
Liberia,2015-07-31,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,7,31,2,2
Liberia,2015-07-31,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,7,31,2,2
Liberia,2015-08-03,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,8,32,2,2
Liberia,2015-08-03,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,8,32,2,2
Liberia,2015-08-04,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,8,32,2,2
Liberia,2015-08-04,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,8,32,2,2
Liberia,2015-08-05,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,8,32,2,2
Liberia,2015-08-05,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,8,32,2,2
Liberia,2015-08-06,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,8,32,2,2
Liberia,2015-08-06,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,8,32,2,2
Liberia,2015-08-07,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,8,32,2,2
Liberia,2015-08-07,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,8,32,2,2
Liberia,2015-08-10,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,8,33,2,2
Liberia,2015-08-10,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,8,33,2,2
Liberia,2015-08-11,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,8,33,2,2
Liberia,2015-08-11,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,8,33,2,2
Liberia,2015-08-12,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,8,33,2,2
Liberia,2015-08-12,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,8,33,2,2
Liberia,2015-08-13,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,8,33,2,2
Liberia,2015-08-13,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,8,33,2,2
Liberia,2015-08-14,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,8,33,2,2
Liberia,2015-08-14,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,8,33,2,2
Liberia,2015-08-17,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,8,34,2,2
Liberia,2015-08-17,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,8,34,2,2
Liberia,2015-08-18,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,8,34,2,2
Liberia,2015-08-18,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,8,34,2,2
Liberia,2015-08-19,6.0,2.0,0.0,2665.0,0,0.0,0.0,10660.0,10660.0,5330.0,0.0,8,34,2,2
Liberia,2015-08-19,10666.0,4806.0,10660.0,2665.0,1,0.0,0.0,0.0,10660.0,5330.0,10.0,8,34,2,2
Liberia,2015-08-20,10666.0,4806.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,8,34,2,2
Liberia,2015-08-20,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,8,34,2,2
Liberia,2015-08-21,6.0,2.0,0.0,2665.0,0,0.0,0.0,10660.0,10660.0,5330.0,0.0,8,34,2,2
Liberia,2015-08-21,10666.0,4806.0,10660.0,2665.0,1,0.0,0.0,0.0,10660.0,5330.0,10.0,8,34,2,2
Liberia,2015-08-24,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,8,35,2,2
Liberia,2015-08-24,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,8,35,2,2
Liberia,2015-08-25,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,8,35,2,2
Liberia,2015-08-25,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,8,35,2,2
Liberia,2015-08-26,6.0,2.0,0.0,2665.0,0,0.0,0.0,10660.0,10660.0,5330.0,0.0,8,35,2,2
Liberia,2015-08-26,10666.0,4806.0,10660.0,2665.0,1,0.0,0.0,0.0,10660.0,5330.0,10.0,8,35,2,2
Liberia,2015-08-27,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,8,35,2,2
Liberia,2015-08-27,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,8,35,2,2
Liberia,2015-08-28,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,8,35,2,2
Liberia,2015-08-28,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,8,35,2,2
Liberia,2015-08-31,6.0,2.0,0.0,2665.0,0,0.0,0.0,10660.0,10660.0,5330.0,0.0,8,36,2,2
Liberia,2015-08-31,10666.0,4806.0,10660.0,2665.0,1,0.0,0.0,0.0,10660.0,5330.0,10.0,8,36,2,2
Liberia,2015-09-01,10666.0,4806.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,9,36,3,2
Liberia,2015-09-01,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,9,36,3,2
Liberia,2015-09-02,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,9,36,3,2
Liberia,2015-09-02,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,9,36,3,2
Liberia,2015-09-03,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,9,36,3,2
Liberia,2015-09-03,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,9,36,3,2
Liberia,2015-09-04,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,9,36,3,2
Liberia,2015-09-04,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,9,36,3,2
Liberia,2015-09-07,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,9,37,3,2
Liberia,2015-09-07,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,9,37,3,2
Liberia,2015-09-08,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,9,37,3,2
Liberia,2015-09-08,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,9,37,3,2
Liberia,2015-09-09,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,9,37,3,2
Liberia,2015-09-09,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,9,37,3,2
Liberia,2015-09-10,6.0,2.0,0.0,2665.0,0,0.0,0.0,10660.0,10660.0,5330.0,0.0,9,37,3,2
Liberia,2015-09-10,10666.0,4806.0,10660.0,2665.0,1,0.0,0.0,0.0,10660.0,5330.0,10.0,9,37,3,2
Liberia,2015-09-11,10666.0,4806.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,9,37,3,2
Liberia,2015-09-11,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,9,37,3,2
Liberia,2015-09-14,6.0,2.0,0.0,2665.0,0,0.0,0.0,10660.0,10660.0,5330.0,0.0,9,38,3,2
Liberia,2015-09-14,10666.0,4806.0,10660.0,2665.0,1,0.0,0.0,0.0,10660.0,5330.0,10.0,9,38,3,2
Liberia,2015-09-15,10666.0,4806.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,9,38,3,2
Liberia,2015-09-15,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,9,38,3,2
Liberia,2015-09-16,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,9,38,3,2
Liberia,2015-09-16,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,9,38,3,2
Liberia,2015-09-17,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,9,38,3,2
Liberia,2015-09-17,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,9,38,3,2
Liberia,2015-09-18,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,9,38,3,2
Liberia,2015-09-18,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,9,38,3,2
Liberia,2015-09-21,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,9,39,3,2
Liberia,2015-09-21,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,9,39,3,2
Liberia,2015-09-22,6.0,2.0,0.0,2665.0,0,0.0,0.0,10660.0,10660.0,5330.0,0.0,9,39,3,2
Liberia,2015-09-22,10666.0,4806.0,10660.0,2665.0,1,0.0,0.0,0.0,10660.0,5330.0,10.0,9,39,3,2
Liberia,2015-09-23,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,9,39,3,2
Liberia,2015-09-23,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,9,39,3,2
Liberia,2015-09-24,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,9,39,3,2
Liberia,2015-09-24,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,9,39,3,2
Liberia,2015-09-25,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,9,39,3,2
Liberia,2015-09-25,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,9,39,3,2
Liberia,2015-09-28,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,9,40,3,2
Liberia,2015-09-28,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,9,40,3,2
Liberia,2015-09-29,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,9,40,3,2
Liberia,2015-09-29,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,9,40,3,2
Liberia,2015-09-30,10666.0,4806.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,9,40,3,2
Liberia,2015-09-30,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,9,40,3,2
Liberia,2015-10-01,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,10,40,3,2
Liberia,2015-10-01,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,10,40,3,2
Liberia,2015-10-02,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,10,40,3,2
Liberia,2015-10-02,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,10,40,3,2
Liberia,2015-10-05,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,10,41,3,2
Liberia,2015-10-05,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,10,41,3,2
Liberia,2015-10-06,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,10,41,3,2
Liberia,2015-10-06,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,10,41,3,2
Liberia,2015-10-07,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,10,41,3,2
Liberia,2015-10-07,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,10,41,3,2
Liberia,2015-10-08,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,10,41,3,2
Liberia,2015-10-08,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,10,41,3,2
Liberia,2015-10-09,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,10,41,3,2
Liberia,2015-10-09,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,10,41,3,2
Liberia,2015-10-13,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,10,42,3,2
Liberia,2015-10-13,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,10,42,3,2
Liberia,2015-10-15,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,10,42,3,2
Liberia,2015-10-15,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,10,42,3,2
Liberia,2015-10-16,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,10,42,3,2
Liberia,2015-10-16,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,10,42,3,2
Liberia,2015-10-20,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,10,43,3,2
Liberia,2015-10-20,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,10,43,3,2
Liberia,2015-10-22,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,10,43,3,2
Liberia,2015-10-22,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,10,43,3,2
Liberia,2015-10-23,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,10,43,3,2
Liberia,2015-10-23,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,10,43,3,2
Liberia,2015-10-26,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,10,44,3,2
Liberia,2015-10-26,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,10,44,3,2
Liberia,2015-10-27,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,10,44,3,2
Liberia,2015-10-27,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,10,44,3,2
Liberia,2015-10-29,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,10,44,3,2
Liberia,2015-10-29,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,10,44,3,2
Liberia,2015-10-30,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,10,44,3,2
Liberia,2015-10-30,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,10,44,3,2
Liberia,2015-11-03,6.0,2.0,0.0,2665.0,0,0.0,0.0,10660.0,10660.0,5330.0,0.0,11,45,3,2
Liberia,2015-11-03,10666.0,4806.0,10660.0,2665.0,1,0.0,0.0,0.0,10660.0,5330.0,10.0,11,45,3,2
Liberia,2015-11-05,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,11,45,3,2
Liberia,2015-11-05,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,11,45,3,2
Liberia,2015-11-06,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,11,45,3,2
Liberia,2015-11-06,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,11,45,3,2
Liberia,2015-11-10,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,11,46,3,2
Liberia,2015-11-10,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,11,46,3,2
Liberia,2015-11-11,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,11,46,3,2
Liberia,2015-11-11,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,11,46,3,2
Liberia,2015-11-12,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,11,46,3,2
Liberia,2015-11-12,6.0,2.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,11,46,3,2
Liberia,2015-11-16,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,11,47,3,2
Liberia,2015-11-16,10666.0,4806.0,10660.0,5330.0,0,0.0,0.0,10660.0,10660.0,6154.5538695614105,10.0,11,47,3,2
Liberia,2015-11-17,6.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,11,47,3,2
Liberia,2015-11-17,10666.0,4806.0,10660.0,5330.0,0,0.0,10660.0,0.0,10660.0,6154.5538695614105,10.0,11,47,3,2
Liberia,2015-11-20,10666.0,4806.0,0.0,5330.0,0,10660.0,0.0,10660.0,10660.0,6154.5538695614105,-1.0,11,47,3,2
Liberia,2015-11-20,6.0,2.0,0.0,2665.0,0,0.0,10660.0,0.0,10660.0,5330.0,0.0,11,47,3,2
Liberia,2015-11-24,6.0,2.0,0.0,2665.0,0,0.0,0.0,10660.0,10660.0,5330.0,0.0,11,48,3,2
Liberia,2015-11-24,10666.0,4806.0,10660.0,2665.0,1,0.0,0.0,0.0,10660.0,5330.0,10.0,11,48,3,2
Liberia,2015-11-26,9.0,2.0,0.0,2665.0,0,10660.0,0.0,0.0,10660.0,5330.0,-1.0,11,48,3,2
Liberia,2015-11-26,10666.0,4806.0,10657.0,5329.25,0,0.0,10660.0,0.0,10660.0,6153.68796603576,10.0,11,48,3,2
Liberia,2015-12-01,9.0,2.0,0.0,5329.25,0,10657.0,0.0,10660.0,10660.0,6153.687966035761,-1.0,12,49,0,2
Liberia,2015-12-01,10666.0,4806.0,10657.0,5328.5,0,0.0,10657.0,0.0,10657.0,6152.821818753842,10.0,12,49,0,2
Liberia,2015-12-02,10666.0,4806.0,0.0,5328.5,0,10657.0,0.0,10657.0,10657.0,6152.821818753842,-1.0,12,49,0,2
Liberia,2015-12-02,9.0,3.0,0.0,2664.25,0,0.0,10657.0,0.0,10657.0,5328.5,0.0,12,49,0,2
Liberia,2015-12-03,10666.0,4806.0,10657.0,5328.5,0,0.0,0.0,10657.0,10657.0,6152.821818753841,10.0,12,49,0,2
Liberia,2015-12-03,9.0,3.0,0.0,2664.25,0,10657.0,0.0,0.0,10657.0,5328.5,-1.0,12,49,0,2
Liberia,2015-12-09,10666.0,4806.0,10657.0,5328.5,0,0.0,10657.0,0.0,10657.0,6152.821818753841,10.0,12,50,0,2
Liberia,2015-12-09,9.0,3.0,0.0,5328.5,0,10657.0,0.0,10657.0,10657.0,6152.821818753842,-1.0,12,50,0,2
Liberia,2015-12-10,9.0,3.0,0.0,2664.25,0,0.0,10657.0,0.0,10657.0,5328.5,0.0,12,50,0,2
Liberia,2015-12-10,10666.0,4806.0,10657.0,5328.5,0,0.0,0.0,10657.0,10657.0,6152.821818753841,10.0,12,50,0,2
Liberia,2015-12-11,9.0,3.0,0.0,2664.25,0,10657.0,0.0,0.0,10657.0,5328.5,-1.0,12,50,0,2
Liberia,2015-12-11,10666.0,4806.0,10657.0,5328.5,0,0.0,10657.0,0.0,10657.0,6152.821818753841,10.0,12,50,0,2
Liberia,2015-12-15,9.0,3.0,0.0,5328.5,0,10657.0,0.0,10657.0,10657.0,6152.821818753842,-1.0,12,51,0,2
Liberia,2015-12-15,10666.0,4806.0,10657.0,5328.5,0,0.0,10657.0,0.0,10657.0,6152.821818753842,10.0,12,51,0,2
Liberia,2015-12-16,10666.0,4806.0,0.0,5328.5,0,10657.0,0.0,10657.0,10657.0,6152.821818753842,-1.0,12,51,0,2
Liberia,2015-12-16,9.0,3.0,0.0,2664.25,0,0.0,10657.0,0.0,10657.0,5328.5,0.0,12,51,0,2
Liberia,2015-12-17,9.0,3.0,0.0,2664.25,0,0.0,0.0,10657.0,10657.0,5328.5,0.0,12,51,0,2
Liberia,2015-12-17,10666.0,4806.0,10657.0,2664.25,1,0.0,0.0,0.0,10657.0,5328.5,10.0,12,51,0,2
Liberia,2015-12-22,9.0,3.0,0.0,2664.25,0,10657.0,0.0,0.0,10657.0,5328.5,-1.0,12,52,0,2
Liberia,2015-12-22,10666.0,4806.0,10657.0,5328.5,0,0.0,10657.0,0.0,10657.0,6152.821818753841,10.0,12,52,0,2
Liberia,2015-12-23,10666.0,4806.0,0.0,5328.5,0,10657.0,0.0,10657.0,10657.0,6152.821818753842,-1.0,12,52,0,2
Liberia,2015-12-23,9.0,3.0,0.0,2664.25,0,0.0,10657.0,0.0,10657.0,5328.5,0.0,12,52,0,2
Liberia,2015-12-29,10666.0,4806.0,10657.0,5328.5,0,0.0,0.0,10657.0,10657.0,6152.821818753841,10.0,12,53,0,2
Liberia,2015-12-29,9.0,3.0,0.0,2664.25,0,10657.0,0.0,0.0,10657.0,5328.5,-1.0,12,53,0,2
Liberia,2016-03-23,9.0,3.0,0.0,2664.25,0,0.0,10657.0,0.0,10657.0,5328.5,0.0,3,12,1,2
Liberia,2016-03-23,10666.0,4806.0,10657.0,5328.5,0,0.0,0.0,10657.0,10657.0,6152.821818753841,10.0,3,12,1,2
Liberia,2016-03-23,5.0,4.0,0.0,2664.25,0,10657.0,0.0,0.0,10657.0,5328.5,-1.0,3,12,1,2
Mali,2014-10-25,1.0,1.0,1.0,1.0,0,,,,1.0,0.0,0.0,10,43,3,3
Mali,2014-10-29,1.0,1.0,0.0,0.5,0,1.0,,,1.0,0.7071067811865476,-1.0,10,44,3,3
Mali,2014-10-31,1.0,1.0,0.0,0.3333333333333333,0,0.0,1.0,,1.0,0.5773502691896258,0.0,10,44,3,3
Mali,2014-11-05,1.0,1.0,0.0,0.25,0,0.0,0.0,1.0,1.0,0.5,0.0,11,45,3,3
Mali,2014-11-07,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,3
Mali,2014-11-12,4.0,4.0,3.0,0.75,0,0.0,0.0,0.0,3.0,1.5,10.0,11,46,3,3
Mali,2014-11-14,4.0,3.0,0.0,0.75,0,3.0,0.0,0.0,3.0,1.5,-1.0,11,46,3,3
Mali,2014-11-19,6.0,5.0,2.0,1.25,0,0.0,3.0,0.0,3.0,1.5,10.0,11,47,3,3
Mali,2014-11-21,6.0,6.0,0.0,1.25,0,2.0,0.0,3.0,3.0,1.5,-1.0,11,47,3,3
Mali,2014-11-26,8.0,6.0,2.0,1.0,0,0.0,2.0,0.0,2.0,1.1547005383792515,10.0,11,48,3,3
Mali,2014-12-01,8.0,6.0,0.0,1.0,0,2.0,0.0,2.0,2.0,1.1547005383792515,-1.0,12,49,0,3
Mali,2014-12-03,8.0,6.0,0.0,0.5,0,0.0,2.0,0.0,2.0,0.9999999999999999,0.0,12,49,0,3
Mali,2014-12-10,8.0,6.0,0.0,0.5,0,0.0,0.0,2.0,2.0,0.9999999999999999,0.0,12,50,0,3
Mali,2014-12-15,8.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,51,0,3
Mali,2014-12-17,8.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,51,0,3
Mali,2014-12-22,8.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,52,0,3
Mali,2014-12-23,8.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,52,0,3
Mali,2014-12-24,8.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,52,0,3
Mali,2014-12-26,8.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,52,0,3
